epoch,start_height,end_height,target,target_hex,epoch_minimum,epoch_minimum_hex,epoch_minimum_height,pre_g1,pre_g2,pre_g2_over_g1,lambda,deposit,transition_class,crossing_count,selective_opportunity,deeper_records_after_first_crossing,max_shallow_over_deep,post_g1,post_g2
378,762048,764063,733349368576625804490408567990711061036914519549411328,00000000000000000007a8120000000000000000000000000000000000000000,762219549801045343585865274850992287129504857552648,0000000000000000000002098822b5299710bacd35b2b1e4e23dc50dba517708,763576,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771,2.718281828459045,0.02662790831307231,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771
379,764064,766079,729612308889970685728561745873455525355654300037021696,000000000000000000079e150000000000000000000000000000000000000000,409266838317203998299142381986355298765702186621045,000000000000000000000118081fbebbedf664f83e34414d8bd9d4455ed35875,765419,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771,2.718281828459045,0.02676429592808956,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771
380,766080,768095,787270009984312136754615316208945606764100494789967872,0000000000000000000838300000000000000000000000000000000000000000,743563542980025653825713025236368001530680342318488,0000000000000000000001fcc44e6dd21036588868cfce5b9c56a4a046518d98,767581,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771,2.718281828459045,0.024804145338010508,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771
381,768096,770111,762342638057996256581733267702136683580848909336969216,00000000000000000007f5900000000000000000000000000000000000000000,4852171612067613144709721042812680040569352449786,00000000000000000000000351eae66e03ae45aad1be8f94d1ca5d6fe98b6efa,768824,3563386789435662677982618808482317743924885311159,9686289557493979960134201314161014468585162103771,2.718281828459045,0.02561520079429465,True,new-second,1,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
382,770112,772127,790751306884434347505776493480475792916920926107336704,00000000000000000008417e0000000000000000000000000000000000000000,928261047675574470148338238169003752417503018864861,00000000000000000000027b2458faad8a2acfc4662bed0fc70935f57205d0dd,771328,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.012370485998270897,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
383,772128,774143,717191006474295341826748628480199835971598529354268672,000000000000000000077ce20000000000000000000000000000000000000000,134187254898747312310945142893605136423190217138070,00000000000000000000005bd08c9d7691c94c85885985a268b9612491789f96,773095,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.013639292575650698,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
384,774144,776159,685105199528332699160504931662746558558072186305773568,0000000000000000000727200000000000000000000000000000000000000000,83213369632994181112195288877820551368890415725119,000000000000000000000038efd88be72dca654e1bfef2b7186efbcd53de3a3f,774243,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.014278067042350294,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
385,776160,778175,688509036841676372057001313638142781710850853198364672,0000000000000000000730390000000000000000000000000000000000000000,74664862232474298019989443860939023724461683543295,00000000000000000000003316783795fea92381b0fea5943c557f1d2f6e8cff,777625,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.014207479417844865,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
386,778176,780191,626181838016062686207286970262124176054603953970610176,0000000000000000000689a30000000000000000000000000000000000000000,81075132189193668020920355055436740479378012898237,000000000000000000000037794ea9d56b1ba4a618b528d756f499eb1fa603bd,779466,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.015621625183062851,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
387,780192,782207,619023402996415923713925321951479821824329196375113728,0000000000000000000676810000000000000000000000000000000000000000,500793073724750222509632969414622145153905115292116,000000000000000000000156a81215bfeede0e57f120b184a54f29544ce061d4,780357,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01580227487778026,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
388,782208,784223,575524729764536260159429050275345090310309676098519040,00000000000000000006023e0000000000000000000000000000000000000000,612200778043205671500393702143643170629649215890443,0000000000000000000001a2e28052fcfe51e6eba224128b58fe16b27f35a40b,782874,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.016996624930314282,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
389,784224,786239,562973353703138465897895804931977651737504527419441152,00000000000000000005e0b20000000000000000000000000000000000000000,243292076020119788024814859696813061887594121639792,0000000000000000000000a6779a0013b17e1513ce0828bc04c757232633b770,785698,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01737556121543622,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
390,786240,788255,553442901526103647968289576137834770166328191306694656,00000000000000000005c7390000000000000000000000000000000000000000,107060614261458229151424733737824283466371650640341,00000000000000000000004940fbfab5c53bb1280fb61634fdb97596758159d5,786930,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.017674773572765628,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
391,788256,790271,561592234655860762640193322765060764283929671166328832,00000000000000000005dd010000000000000000000000000000000000000000,100515511149857891527272549306098363454538920264009,000000000000000000000044c68767c0ae776f2b57934fc08df313acf0e08149,789375,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.017418292786620573,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
392,790272,792287,544090752548823200194704196893283275123549878964191232,00000000000000000005ae3a0000000000000000000000000000000000000000,368012536412240271775357453656918164357599152714888,0000000000000000000000fbcdecde38ecaf99cc5edaaf202f84a7cd813a3488,791739,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.017978577882649338,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
393,792288,794303,526200511006255617572972890856003254679941608705622016,000000000000000000057e690000000000000000000000000000000000000000,780011960246530963007630212203751713606137853522669,000000000000000000000215b4b1fc4d0a240f58c466b805a98592c1ff8832ed,792997,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01858982985634542,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
394,794304,796319,514982024438103606772841406080073066221062670505738240,00000000000000000005606d0000000000000000000000000000000000000000,272493783013199325741237140330555437205252992926058,0000000000000000000000ba72a3d45f86691ecd753cd76e9f5fe76d6aa0016a,794427,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01899479497483706,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
395,796320,798335,532311049351936122673982497141590033985123062667804672,000000000000000000058ebe0000000000000000000000000000000000000000,68476483047246526944035806233632155553319308036240,00000000000000000000002eda7fb2798a843b5b251161648090593cf17d0890,796403,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01837643231685198,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
396,798336,800351,500073246235691066104245617101534263137552502634840064,0000000000000000000538940000000000000000000000000000000000000000,36467141119236277955581122348451131356121665334950,000000000000000000000018f3ab29c4c0e4a99d6850ccdedd2acd94e39b6ea6,799182,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01956109038738284,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
397,800352,802367,515199788182065911307653755120147792390991404454641664,0000000000000000000561020000000000000000000000000000000000000000,47782775457072004248302896610222535353087388869786,000000000000000000000020b1bdc17cfeb6560d4ae534325d6e07b6bd30e49a,801948,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.018986766288171426,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
398,802368,804383,514581572989474939373253596435908804673676944988962816,000000000000000000055f5b0000000000000000000000000000000000000000,695768550530492522793886116900249237370278304462455,0000000000000000000001dc106cd823035c4a85d20897964846da9f4d56b677,803049,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.019009576874468425,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
399,804384,806399,484696787509332636501824648976526249487752436350189568,000000000000000000050f7b0000000000000000000000000000000000000000,94726402654685691917741877057720545880394516499388,000000000000000000000040d07ecd61c03c87fa6c7b911986a874ea4ce18bbc,805387,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.020181643910193982,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
400,806400,808415,497866378763321402697758053004132675777872044494946304,0000000000000000000532ae0000000000000000000000000000000000000000,72704408526419723230485884201555708896850667894377,000000000000000000000031bf126ebcb4915fb443a360f9c25cf19cb3dff669,807061,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.01964779785738157,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
401,808416,810431,471981723264553781113452590931894587216745823226298368,00000000000000000004ed7f0000000000000000000000000000000000000000,81614204306548091553664414220754079600663199863618,000000000000000000000037d7bb7e41021b1521414211625613e4a659f1d342,808804,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.020725332121484166,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
402,810432,812447,470321457404545875398373204961928889706416683857477632,00000000000000000004e90f0000000000000000000000000000000000000000,214973104142022637553903603105092957023675013441724,000000000000000000000093172f61f0327ff9ca6bedd1605432de858960a8bc,810622,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.020798493915012605,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
403,812448,814463,441737408381628076124145537003663826407985955181953024,000000000000000000049ca90000000000000000000000000000000000000000,241321291397396623155859434115132189853777074059475,0000000000000000000000a51e64f61ef271a1ab42592972cd13122a9933f8d3,813975,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.022144327793668338,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
404,814464,816479,431604817530012926192239390058441836232711374861500416,0000000000000000000481940000000000000000000000000000000000000000,869314303494592115557042129202562493721864199282028,000000000000000000000252cf198d5542ee549c5a02cb74396cf7da02391d6c,814983,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.022664200149360218,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
405,816480,818495,416823189970048174077527321660349349771911273121841152,000000000000000000045a120000000000000000000000000000000000000000,261632977696936986745267679613000029070527689665838,0000000000000000000000b3043c79c2e84cea7e4344ed7b549c91d000802d2e,816573,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.023467931260329387,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
406,818496,820511,396710004437100288117208210992507862855406329465405440,0000000000000000000424500000000000000000000000000000000000000000,104695720100640785011407217137622305146105189426025,000000000000000000000047a2be7521efc7cae552f49da07eb90b25fe00e369,820510,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.024657754683570815,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
407,820512,822527,400552292241643231889165698417718970914081776120889344,000000000000000000042e950000000000000000000000000000000000000000,47623932902814280783215896490223589276036757809926,00000000000000000000002095eb0263fe9ff393ad4b6cac66f27bcdf3f56b06,822309,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.024421225790981327,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
408,822528,824543,374406027949793378682501776760424667692437142927048704,00000000000000000003e8b30000000000000000000000000000000000000000,249906915235059877926377963973832865448808563292126,0000000000000000000000aafe45a63d97c580f2b1f0de258b3260661bd337de,823004,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.026126657264289664,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
409,824544,826559,368311566122123513513592411007997767500471904222838784,00000000000000000003d8690000000000000000000000000000000000000000,265372589931924684580135793453799332113590258163606,0000000000000000000000b593467ce4246d4855dcf4d5222a54184e6fa6df96,826370,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.026558975795739286,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
410,826560,828575,383255420363831995852225088422521761376453814474768384,00000000000000000004005a0000000000000000000000000000000000000000,143336145808470294570856528413029560320032142616532,000000000000000000000062131712763dc8626abd786305f08ea0de2ad967d4,827838,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.02552339106030668,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
411,828576,830591,357069695527774208266769667274744118513278471102267392,00000000000000000003ba5d0000000000000000000000000000000000000000,355558355733152634291663965616768912777402545885680,0000000000000000000000f3486c177bf49f82844091549b0737a0d37fc051f0,829040,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.027395150281431344,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
412,830592,832607,329879919066870090376508314646890389215599502072741888,0000000000000000000371b10000000000000000000000000000000000000000,216955403574051255006991268633712262148958293298225,0000000000000000000000947268c36c2abc6b2eea2aa5780691cf31dd0f8c31,830926,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.029653147719929565,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
413,832608,834623,339749439623765677783137798322223448447336014535458816,000000000000000000038c120000000000000000000000000000000000000000,182035347301858173125633580478326078836740081519197,00000000000000000000007c8dbb48b844bf8bd77fc3408f348f041373e70a5d,833326,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.028791741292526485,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
414,834624,836639,321145985282180614537323094086577881890135649195917312,000000000000000000035a590000000000000000000000000000000000000000,259484415137104613115476898996547349730177073966455,0000000000000000000000b18be3992c3ab6def9ba1a13b07fae246deee66d77,835415,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.03045959911761998,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
415,836640,838655,324317443835188673869825090173572216042789022814175232,0000000000000000000362d30000000000000000000000000000000000000000,72794157856107580301048175327797356053920527276945,000000000000000000000031cecaee83ccfe000d98859fe010eca6d8cd9ddb91,837836,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.03016173861711646,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
416,838656,840671,312072983117630369221114618645075196904111619969122304,0000000000000000000342190000000000000000000000000000000000000000,262954518003790395183858838262246640596929951173544,0000000000000000000000b3ebb8647ba1fc77c3c310651fb2e7e4688dca0ba8,840165,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.03134516122544695,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
417,840672,842687,305996059309608474887223697110640892108382252455428096,0000000000000000000331db0000000000000000000000000000000000000000,224233664903982287174146324673642137145188960166530,0000000000000000000000996d4949f905c49f6af44dafadcc99ca543e07e282,840676,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.03196765994960363,False,neither,0,False,0,,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786
418,842688,844703,324234138241860812403487480138107387910668634659225600,00000000000000000003629a0000000000000000000000000000000000000000,2254640379176521218445219994660972651329674190988,0000000000000000000000018aed923c250162fe3f058d6af0f3932d9d9aa08c,843946,3563386789435662677982618808482317743924885311159,4852171612067613144709721042812680040569352449786,1.3616741316022156,0.03016948808342782,True,unique-min,1,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
419,844704,846719,319495949933634025142671133910441198360944101354897408,0000000000000000000355f00000000000000000000000000000000000000000,4197871757217140143149136655690874420931935047387,000000000000000000000002df4f1474368379ec9324213e5cdb48c47f0f8edb,845815,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.02248475377855187,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
420,846720,848735,322033116776040472608672730780036665683066800249503744,000000000000000000035cb80000000000000000000000000000000000000000,674318170288041107897045933636074462494025236148776,0000000000000000000001cd6320871808b4aba28e171a85693daca9da58f228,847198,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.02230760562584716,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
421,848736,850751,322192420454509541026756932426802740532209296896688128,000000000000000000035d250000000000000000000000000000000000000000,247605009137046890195427424609001865680827750186154,0000000000000000000000a96b109c29bfae3fd5de5ac3f4c941ab46f4ee7caa,850130,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.02229657593238317,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
422,850752,852767,339134147434449367654574047007649893296060866934865920,000000000000000000038a6d0000000000000000000000000000000000000000,30205802378408570370680410103872283860267245250098,000000000000000000000014aaeb0608af29707eedf6b92fed2cc1a814002632,851496,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.021182732030518507,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
423,852768,854783,328583567114557579488061646200271046177164689907122176,000000000000000000036e3a0000000000000000000000000000000000000000,138837988981776287377834460765714018629310117484036,00000000000000000000005eff2ebe770336ed503be779dcdb372934c0fe9604,853198,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.021862894211619948,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
424,854784,856799,297348354121521522320212493955458645481078099598639104,000000000000000000031abe0000000000000000000000000000000000000000,254905188299933548054788603860133920379203881959513,0000000000000000000000ae69c7f718a88a25158b240b958e60d4e6257e8059,855874,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.024159500693137846,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
425,856800,858815,310338180674118587457206844748640968959780028040609792,000000000000000000033d760000000000000000000000000000000000000000,15019292236393980125874459266869313026503864078144,00000000000000000000000a46d05b4f134e227d235b081c8606a09be3cdcf40,858532,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.023148256369543783,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
426,858816,860831,301319254070149585548971905645948786445483268317904896,00000000000000000003255b0000000000000000000000000000000000000000,94499608755243239295647005823247666968705693327607,000000000000000000000040a8c50318c313d13980db9c7c152f347e7e0320f7,860184,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.023841117586962602,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
427,860832,862847,290914823913990887674279873321841567628552684544458752,00000000000000000003098c0000000000000000000000000000000000000000,575613510232280659246447816029555370225944496178166,000000000000000000000189d9ca7e6d950e926f7e1813b32907e490da4003f6,862067,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.024693783805345672,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
428,862848,864863,304956931645466202912380877194579614881406884417372160,000000000000000000032f140000000000000000000000000000000000000000,68595591146025704221274825729850257974738883408569,00000000000000000000002eef5cb064abdd42bb9a05adefb13b7ee6a8d372b9,863696,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.02355672890837567,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
429,864864,866879,292880543616200952099263829421844968289989913814761472,000000000000000000030ecd0000000000000000000000000000000000000000,240618528481077991164338678923467189093258705069172,0000000000000000000000a4a34bfb7bb27a2c09943caa360b295f4eded56474,866021,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.024528047096621538,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
430,866880,868895,281789207690496729853016065226361096453821041746116608,00000000000000000002f1280000000000000000000000000000000000000000,60939975780053232595088811872689923461875087452689,000000000000000000000029b26305f3bfbe35208a9701b853e6e9c224582a11,867667,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.025493480841156314,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159
431,868896,870911,265227471136262937983931908702020177275080014169112576,00000000000000000002c4e40000000000000000000000000000000000000000,2580554000060355442454944565354521997722846080764,000000000000000000000001c4040b1ea831f0378f473e7412a7f9a13b35aefc,869693,2254640379176521218445219994660972651329674190988,3563386789435662677982618808482317743924885311159,1.5804679195611429,0.027085383488845174,True,new-second,1,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
432,870912,872927,263561359269705708657179707992723614632672251070119936,00000000000000000002c0700000000000000000000000000000000000000000,191665620770115610630564107065880777942151607672940,0000000000000000000000832497ae7b4b638066ad90c193eaa7020fbbc0e06c,871677,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.019738845172664318,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
433,872928,874943,259426771137696584301581483600969249970065617906040832,00000000000000000002b5630000000000000000000000000000000000000000,26114187957766701767928087889751208271114653388080,000000000000000000000011de38affbaa58d0aeb8b1661477a511c64cdfcd30,873550,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.020053431036846956,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
434,874944,876959,248423125310232216230425940495448355115076101789974528,0000000000000000000297fa0000000000000000000000000000000000000000,189859925900292328560364947131200138955833465088185,000000000000000000000081e84d85f254506df3f59000198eaa0f544a27a8b9,875512,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.020941677058546354,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
435,876960,878975,245573197117436955539928755071651603226747033331171328,00000000000000000002905c0000000000000000000000000000000000000000,96701631986108389516920539519877949673565874317767,0000000000000000000000422a7b26176a63d5debbb1da15eb8bb1fd1d7869c7,877438,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.021184709590411077,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
436,878976,880991,244083926948996765466279200227113710829717638069878784,000000000000000000028c610000000000000000000000000000000000000000,165002039958966718613931113173928596445967400155524,000000000000000000000070e6235dd6cbfc09a9d8e996cbabed7a23c439b984,879371,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.02131396740928688,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
437,880992,883007,249381870384321288544767557745710236775970393538166784,000000000000000000029a8a0000000000000000000000000000000000000000,51304897572319189260260735464368225197356185231075,0000000000000000000000231aaf2c7c7178ca3a33c4274752e57c0964871ee3,882550,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.02086116707723896,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
438,883008,885023,236140665550103308105842173161300712617887644698804224,0000000000000000000277260000000000000000000000000000000000000000,20444180611358593453453605057598176711091200492742,00000000000000000000000dfd0cc3bf9b3e2324c5dc264cf0b4156df51884c6,883909,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.02203092318725533,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
439,885024,887039,243826702660826526552675351696555645018258193942315008,000000000000000000028bb10000000000000000000000000000000000000000,66383989293518661509080352889985402616271731416048,00000000000000000000002d6bf90836f22d9aca29d3cb9a7625d2f7fabbdbf0,885555,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.021336452518731862,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
440,887040,889055,240389250809824242889060284970006947356027440601235456,0000000000000000000282810000000000000000000000000000000000000000,34429259360430229275881129214933812735759580272654,0000000000000000000000178eb56276f3e71722a9aa81d7aec9bfd4783e180e,887368,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.021641553632684583,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
441,889056,891071,236991259503029893604236717733941589335327397438816256,00000000000000000002796c0000000000000000000000000000000000000000,78909394857746902110472464079776546471340873992041,000000000000000000000035fdf3a48937849914575f2aa25275e3703339c769,889399,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.021951851199200723,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
442,891072,893087,221874948068116364721256005509157074063026087146815488,0000000000000000000251050000000000000000000000000000000000000000,111663498475558233745867333215618652759748694851649,00000000000000000000004c673c7227adf6751a3adc2dbd64e546f6e5694041,892491,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.023447427974268294,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
443,893088,895103,218766334085513534214236767869969540080217918627905536,0000000000000000000248b60000000000000000000000000000000000000000,453558746802585393588275066731786758743098070808103,00000000000000000000013656659cad303f6f8f2c6174448ac5301442323627,893092,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764,1.1445523746908455,0.0237806099639084,False,neither,0,False,0,,2254640379176521218445219994660972651329674190988,2580554000060355442454944565354521997722846080764
