geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,100,512,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.96484375,0.03515625,0.0,99.96796844436298,0.03172228320799581,0.000309272429033954,99.96484375,0.03515625,0.0,99.96796844436298,0.03172228320799581,0.000309272429033954,99.96484375,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,476,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.9609375,0.0390625,0.0,475.96797539583855,0.03171536670588757,0.0003092374556200453,475.9609375,0.0390625,0.0,475.96797539583855,0.03171536670588757,0.0003092374556200453,475.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,800,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.9609375,0.0390625,0.0,799.9679753958385,0.0317153667059502,0.0003092374556200453,799.9609375,0.0390625,0.0,799.9679753958385,0.0317153667059502,0.0003092374556200453,799.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,2000,128,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9453125,0.0546875,0.0,1999.967992040174,0.03169879564526569,0.0003091641809218474,1999.9453125,0.0546875,0.0,1999.967992040174,0.03169879564526569,0.0003091641809218474,1999.9453125,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,10000,32,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.9375,0.0625,0.0,9999.967982125,0.03170864540544677,0.00030922959608349057,9999.9375,0.0625,0.0,9999.967982125,0.03170864540544677,0.00030922959608349057,9999.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,prefer-shallow,100000,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,100,512,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.96484375,0.03515625,0.0,99.96796844436298,0.03172228320799581,0.000309272429033954,99.96484375,0.03515625,0.0,99.96796844436298,0.03172228320799581,0.000309272429033954,99.96484375,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,476,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.9609375,0.0390625,0.0,475.96797539583855,0.03171536670588757,0.0003092374556200453,475.9609375,0.0390625,0.0,475.96797539583855,0.03171536670588757,0.0003092374556200453,475.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,800,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.9609375,0.0390625,0.0,799.9679753958385,0.0317153667059502,0.0003092374556200453,799.9609375,0.0390625,0.0,799.9679753958385,0.0317153667059502,0.0003092374556200453,799.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,2000,128,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9453125,0.0546875,0.0,1999.967992040174,0.03169879564526569,0.0003091641809218474,1999.9453125,0.0546875,0.0,1999.967992040174,0.03169879564526569,0.0003091641809218474,1999.9453125,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,10000,32,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.9375,0.0625,0.0,9999.967982125,0.03170864540544677,0.00030922959608349057,9999.9375,0.0625,0.0,9999.967982125,0.03170864540544677,0.00030922959608349057,9999.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,publish-minimum,100000,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,100,512,0.033203125,0.033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.966796875,0.03125,0.001953125,99.96796480811457,0.03172590666753761,0.00030928521789461133,99.966796875,0.03125,0.001953125,99.96796480811457,0.03172590666753761,0.00030928521789461133,99.966796875,0.03125,0.001953125,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,476,256,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.96484375,0.03515625,0.0,475.96796597328387,0.03172475031990584,0.00030927639631720213,475.96484375,0.03515625,0.0,475.96796597328387,0.03172475031990584,0.00030927639631720213,475.96484375,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,800,256,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.96484375,0.03515625,0.0,799.9679659732838,0.03172475031996857,0.00030927639631720213,799.96484375,0.03515625,0.0,799.9679659732838,0.03172475031996857,0.00030927639631720213,799.96484375,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,2000,128,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.96875,0.03125,0.0,1999.9679741494454,0.03171661189535026,0.0003092386594158392,1999.96875,0.03125,0.0,1999.9679741494454,0.03171661189535026,0.0003092386594158392,1999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,10000,32,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,A,state-aware,100000,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,100,512,0.048828125,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,476,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,800,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,2000,128,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,10000,32,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,honest-publication,100000,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,100,512,0.048828125,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,476,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,800,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,2000,128,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,10000,32,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,prefer-shallow,100000,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,100,512,0.048828125,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,476,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,800,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,2000,128,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,10000,32,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,publish-minimum,100000,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,100,512,0.048828125,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,99.96797748211009,0.03171328269229636,0.0003092351976299093,99.951171875,0.044921875,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,476,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,475.96797333178176,0.031717414620046645,0.0003092535982516943,475.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,800,256,0.04296875,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,799.9679733317818,0.031717414620109234,0.0003092535982516943,799.95703125,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,2000,128,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,1999.9679746483428,0.031716113139875296,0.0003092385176573385,1999.9609375,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,10000,32,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,9999.967974149444,0.0317166118968985,0.0003092386594158392,9999.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,B,state-aware,100000,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,99999.96819670519,0.031495067132668454,0.00030822768216317404,99999.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,100,512,0.044921875,0.044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.955078125,0.044921875,0.0,99.96797707969183,0.031713691782586616,0.0003092285255909662,99.955078125,0.044921875,0.0,99.96797707969183,0.031713691782586616,0.0003092285255909662,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,476,256,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.96484375,0.03515625,0.0,475.96797242763216,0.03171832634032034,0.00030924602758348985,475.96484375,0.03515625,0.0,475.96797242763216,0.03171832634032034,0.00030924602758348985,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,800,256,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.96484375,0.03515625,0.0,799.9679724276322,0.031718326340383046,0.00030924602758348985,799.96484375,0.03515625,0.0,799.9679724276322,0.031718326340383046,0.00030924602758348985,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,2000,128,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1999.96875,0.03125,0.0,1999.9679699146159,0.0317208281764789,0.0003092572078195874,1999.96875,0.03125,0.0,1999.9679699146159,0.0317208281764789,0.0003092572078195874,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,10000,32,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10000.0,0.0,0.0,9999.967942355765,0.0317482611513513,0.00030938308473764853,10000.0,0.0,0.0,9999.967942355765,0.0317482611513513,0.00030938308473764853,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.2,upper,omniscient,100000,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,100000.0,0.0,0.0,99999.96794235575,0.03174826116883731,0.00030938308473764853,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.3,A,honest-publication,100,512,0.037109375,0.037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.962890625,0.03515625,0.001953125,99.96797338405769,0.031717372748760415,0.0003092431935639742,99.962890625,0.03515625,0.001953125,99.96797338405769,0.031717372748760415,0.0003092431935639742,99.962890625,0.03515625,0.001953125,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.3,A,honest-publication,476,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,475.9609375,0.03515625,0.00390625,475.9679771517708,0.03171362406535619,0.0003092241639115114,475.9609375,0.03515625,0.00390625,475.9679771517708,0.03171362406535619,0.0003092241639115114,475.9609375,0.03515625,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,E-decline-4.0,0.3,A,honest-publication,800,256,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,799.9609375,0.03515625,0.00390625,799.9679771517708,0.03171362406541887,0.0003092241639115114,799.9609375,0.03515625,0.00390625,799.9679771517708,0.03171362406541887,0.0003092241639115114,799.9609375,0.03515625,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
