geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
vanilla-c10,D-growth-0.75,0.5,A,prefer-shallow,10000,32,9778.6875,9792.75,14.0625,0.0014380764289686117,12.0,25.0,28.0,38.0,38.0,38.0,1.0,,221.3125,113.4375,9665.25,207.25,114.53125,9678.21875,207.25,128.15625,9664.59375,222.6867495301805,113.4835733027171,9663.829677167103,208.04875840839497,115.22393421127774,9676.727307380328,9678.21875,24.46875,22.53125,0.0,28.90625,28.90625,14.53125,14.375,28.90625,28.90625,1.2359563720047255e+73,2.0555555555555554,7.03125,4.111111111111111,92.4375,1.0,7.6875,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,B,prefer-shallow,100,256,41.0234375,43.8515625,2.828125,0.06893924966673015,2.0,6.0,7.0,11.0,13.0,13.0,0.9921875,,58.9765625,26.18359375,14.83984375,56.1484375,26.4296875,17.421875,56.1484375,29.41015625,14.44140625,58.86494750030746,26.04565656064254,15.089395939049998,55.9711728964272,26.394169100476557,17.63465800309624,17.421875,5.4296875,4.99609375,0.0,6.30859375,6.30859375,6.30859375,0.0,0.0,0.0,3.841560830486803e+35,,1.4140625,,19.14453125,0.9921259842519685,6.166666666666667,0.2578125,1.1661367261532744e-17,2.1071221730928205e-17,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,B,prefer-shallow,476,256,254.15234375,268.74609375,14.59375,0.05742126861657163,14.0,23.0,26.0,29.0,34.0,34.0,1.0,,221.84765625,113.7734375,140.37890625,207.25390625,115.7734375,152.97265625,207.25390625,129.4453125,139.30078125,220.99724046453997,114.07692089091297,140.92583864454704,206.62884406832387,115.99083672324691,153.38031920842917,152.97265625,24.68359375,22.7734375,0.0,28.703125,28.703125,28.703125,0.0,0.0,0.0,1.6835998723763885e+73,,7.296875,,91.0078125,1.0,6.2578125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,B,prefer-shallow,800,256,578.15234375,592.74609375,14.59375,0.02524204936253015,14.0,23.0,26.0,29.0,34.0,34.0,1.0,,221.84765625,113.7734375,464.37890625,207.25390625,115.7734375,476.97265625,207.25390625,129.4453125,463.30078125,220.99724046453997,114.07692089091297,464.925838644547,206.62884406832387,115.99083672324691,477.38031920842917,476.97265625,24.68359375,22.7734375,0.0,28.703125,28.703125,28.703125,0.0,0.0,0.0,1.6835998723763885e+73,,7.296875,,91.0078125,1.0,6.2578125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,B,prefer-shallow,2000,128,1777.9921875,1792.4921875,14.5,0.008155266430269396,14.0,22.0,24.0,29.0,33.0,33.0,1.0,,222.0078125,113.3203125,1664.671875,207.5078125,115.640625,1676.8515625,207.5078125,129.0859375,1663.40625,220.96756283755008,114.1763290522136,1664.8561081102364,206.73414228912264,116.1715671498122,1677.0942905610652,1676.8515625,24.203125,22.4296875,0.0,27.9296875,27.9296875,27.9296875,0.0,0.0,0.0,1.9251646909504932e+73,,7.25,,89.390625,1.0,6.390625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,B,prefer-shallow,10000,32,9780.28125,9795.46875,15.1875,0.0015528694535241509,15.0,22.0,23.0,23.0,23.0,23.0,1.0,,219.71875,115.53125,9664.75,204.53125,117.90625,9677.5625,204.53125,131.3125,9664.15625,218.40637458501718,115.70784988500603,9665.885775529976,203.14175867316428,117.5743983370166,9679.283842989818,9677.5625,24.625,22.96875,0.0,27.9375,27.9375,27.9375,0.0,0.0,0.0,1.6683577244541832e+73,,7.59375,,91.75,1.0,7.71875,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,A,prefer-shallow,100,256,38.05859375,38.328125,0.26953125,0.007082007595196551,0.0,1.0,2.0,4.0,6.0,6.0,0.35546875,,61.94140625,29.55859375,8.5,61.671875,29.6328125,8.6953125,61.671875,30.0,8.328125,61.97037175630504,29.404577407511393,8.62505083618365,61.72778671034664,29.463487703112172,8.808725586541268,8.6953125,0.47265625,0.4375,0.0,0.47265625,0.47265625,0.0234375,0.44921875,0.47265625,0.47265625,5.178797841700419e+33,1.7536231884057971,0.026953125,17.53623188405797,2.2421875,0.9560439560439561,5.471264367816092,0.02734375,8.197020366696983e-17,5.502038820194005e-16,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,A,prefer-shallow,476,256,185.09765625,186.5625,1.46484375,0.007913896802785692,1.0,4.0,5.0,7.0,11.0,11.0,0.90234375,,290.90234375,143.05078125,42.046875,289.4375,143.328125,43.234375,289.4375,145.21484375,41.34765625,291.524991547538,142.4888639309054,41.98614452155481,290.03384896903844,142.84763715512958,43.11851387583026,43.234375,2.46875,2.32421875,0.0,2.484375,2.484375,0.23046875,2.25390625,2.484375,2.484375,1.5468160309132e+71,1.696,0.146484375,16.96,13.3984375,0.9913419913419913,6.074235807860262,0.02734375,7.369477169808896e-49,6.331564399693958e-47,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,A,prefer-shallow,800,256,312.53125,314.0546875,1.5234375,0.004874512548745126,1.0,4.0,5.0,7.0,11.0,11.0,0.9296875,,487.46875,241.2109375,71.3203125,485.9453125,241.4765625,72.578125,485.9453125,243.51953125,70.53515625,488.16685069078903,240.67823143522494,71.15491787398135,486.5902356473838,241.06090650946965,72.3488578431419,72.578125,2.671875,2.51953125,0.0,2.6875,2.6875,0.25,2.4375,2.6875,2.6875,3.1779491323684903e+71,1.764102564102564,0.15234375,17.641025641025642,14.3125,1.0,6.033613445378151,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,A,prefer-shallow,2000,128,785.53125,786.984375,1.453125,0.0018498627521183913,1.0,4.0,5.0,7.0,11.0,11.0,0.9296875,,1214.46875,604.6484375,180.8828125,1213.015625,605.0,181.984375,1213.015625,606.9375,180.046875,1215.9147804579168,604.6956238270268,179.38959571507885,1214.4284788485666,605.0656978858832,180.50582326557256,181.984375,2.625,2.453125,0.0,2.640625,2.640625,0.1796875,2.4609375,2.640625,2.640625,4.133428292132586e+71,1.8172043010752688,0.1453125,18.172043010752688,13.578125,1.0,5.46218487394958,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,A,prefer-shallow,10000,32,3940.0625,3941.34375,1.28125,0.0003251851969353278,1.0,3.0,4.0,6.0,6.0,6.0,0.9375,,6059.9375,3039.6875,900.375,6058.65625,3039.71875,901.625,6058.65625,3042.0,899.34375,6067.843614570669,3031.282710101792,900.8736753284263,6066.398640933428,3031.608835836415,901.9925232310444,901.625,2.90625,2.71875,0.0,2.9375,2.9375,0.34375,2.59375,2.9375,2.9375,6.506269495804371e+71,2.292682926829268,0.12812500000000002,22.92682926829268,14.15625,1.0,6.133333333333334,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,B,prefer-shallow,100,256,38.54296875,38.7734375,0.23046875,0.005979527718658153,0.0,1.0,1.0,5.0,7.0,7.0,0.34765625,,61.45703125,29.79296875,8.75,61.2265625,29.83984375,8.93359375,61.2265625,30.1953125,8.578125,62.008677803505584,29.380957249905464,8.610364946589039,61.747891843284826,29.44846376529382,8.803644391421438,8.93359375,0.4609375,0.43359375,0.0,0.4609375,0.4609375,0.4609375,0.0,0.0,0.0,1.312785526922239e+37,,0.023046875,,2.484375,0.9550561797752809,5.988235294117647,0.01953125,1.1213287164523796e-16,1.3984185723983804e-16,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,B,prefer-shallow,476,256,185.80078125,187.27734375,1.4765625,0.007947019867549669,1.0,4.0,6.0,9.0,11.0,11.0,0.9140625,,290.19921875,143.359375,42.44140625,288.72265625,143.77734375,43.5,288.72265625,145.5703125,41.70703125,291.58952620786715,142.4483504428486,41.962123349282436,290.1656071775728,142.80654668742264,43.02784613500285,43.5,2.40234375,2.26953125,0.0,2.44140625,2.44140625,2.44140625,0.0,0.0,0.0,1.4773087077080626e+71,,0.14765625000000002,,13.23828125,0.9914529914529915,6.469827586206897,0.0234375,1.4566518879847399e-49,2.700299921855532e-49,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,B,prefer-shallow,800,256,313.51171875,315.1015625,1.58984375,0.0050710823708244555,1.0,4.0,6.0,9.0,11.0,11.0,0.91796875,,486.48828125,242.2421875,71.26953125,484.8984375,242.70703125,72.39453125,484.8984375,244.6015625,70.5,488.2145094806043,240.6483789547096,71.13711156468142,486.693005862335,241.02856623870002,72.27842789896032,72.39453125,2.52734375,2.39453125,0.0,2.5703125,2.5703125,2.5703125,0.0,0.0,0.0,3.4808493364560734e+71,,0.158984375,,13.9921875,1.0,6.48936170212766,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,B,prefer-shallow,2000,128,786.234375,787.703125,1.46875,0.0018680816391422723,1.0,4.0,6.0,6.0,8.0,8.0,0.9140625,,1213.765625,605.953125,180.28125,1212.296875,606.3828125,181.3203125,1212.296875,608.21875,179.484375,1216.0186539012777,604.6257468763336,179.35559922241114,1214.520747930947,604.9943958107307,180.48485625834456,181.3203125,2.546875,2.390625,0.0,2.59375,2.59375,2.59375,0.0,0.0,0.0,4.731246318705922e+71,,0.146875,,13.484375,1.0,6.410256410256411,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.1,B,prefer-shallow,10000,32,3938.40625,3940.09375,1.6875,0.00042847281181315414,1.0,4.0,6.0,6.0,6.0,6.0,0.96875,,6061.59375,3038.59375,899.8125,6059.90625,3039.25,900.84375,6059.90625,3040.71875,899.375,6068.008443302885,3031.1709600078893,900.8205966901139,6066.575320965443,3031.5528127853727,901.871866250072,900.84375,2.25,2.15625,0.0,2.28125,2.28125,2.28125,0.0,0.0,0.0,3.1716537678735565e+71,,0.16875,,11.96875,1.0,6.225806451612903,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,A,prefer-shallow,100,256,38.05078125,38.86328125,0.8125,0.02135304383533518,0.0,3.0,4.0,7.0,9.0,9.0,0.76171875,,61.94921875,29.45703125,8.59375,61.13671875,29.68359375,9.1796875,61.13671875,30.91015625,7.953125,61.96945603347274,29.406623141606207,8.62392082492114,61.10716587940835,29.612474875232483,9.280359245359245,9.1796875,1.5625,1.48046875,0.0,1.609375,1.609375,0.46875,1.140625,1.609375,1.609375,1.2795440501829642e+36,1.9807692307692308,0.24375,6.602564102564103,7.73046875,0.958974358974359,6.064171122994653,0.1015625,3.8657581634468885e-15,1.727621979089908e-14,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,A,prefer-shallow,476,256,184.19921875,189.1953125,4.99609375,0.027123316721450536,5.0,9.0,11.0,13.0,16.0,16.0,1.0,,291.80078125,142.3828125,41.81640625,286.8046875,143.57421875,45.62109375,286.8046875,149.48828125,39.70703125,291.57409817103706,142.46095953189706,41.96494229706406,286.7025445490921,143.5958776169893,45.70157783391703,45.62109375,7.78125,7.4375,0.00390625,8.12890625,8.12890625,2.40234375,5.7265625,8.12890625,8.12890625,3.7084823488235526e+71,1.6270523846755278,1.498828125,5.423507948918426,41.390625,1.0,6.4453125,0.08203125,3.2610273732942347e-49,8.775411897771853e-48,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,A,prefer-shallow,800,256,312.359375,317.74609375,5.38671875,0.017245260367165224,5.0,10.0,11.0,16.0,17.0,17.0,1.0,,487.640625,240.9765625,71.3828125,482.25390625,242.28125,75.46484375,482.25390625,248.6875,69.05859375,488.2100911730207,240.65423167846293,71.13567714851169,482.9609484511854,241.8904671884753,75.14858436033457,75.46484375,8.40234375,8.03125,0.00390625,8.765625,8.765625,2.59375,6.171875,8.765625,8.765625,1.5338722215993352e+72,1.627266134880348,1.616015625,5.424220449601161,44.8046875,1.0,6.4453125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,A,prefer-shallow,2000,128,781.0,786.5859375,5.5859375,0.007152288732394366,5.0,11.0,12.0,14.0,16.0,16.0,1.0,,1219.0,602.09375,178.90625,1213.4140625,603.515625,183.0703125,1213.4140625,610.0,176.5859375,1216.0082638135445,604.6379302217845,179.35380596469335,1210.7734730305826,605.884864655011,183.34166231442825,183.0703125,8.4375,8.125,0.0078125,8.765625,8.765625,2.671875,6.09375,8.765625,8.765625,9.98341360532151e+71,1.5692307692307692,1.67578125,5.230769230769231,45.140625,1.0,6.5234375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,A,prefer-shallow,10000,32,3927.21875,3932.78125,5.5625,0.0014163967820738277,5.0,10.0,13.0,13.0,13.0,13.0,1.0,,6072.78125,3021.875,905.34375,6067.21875,3022.96875,909.8125,6067.21875,3029.59375,903.1875,6068.053155094094,3031.142641476823,900.804203429971,6062.59397702578,3032.372710839535,905.033312135571,909.8125,8.53125,8.3125,0.0,8.875,8.875,3.0,5.875,8.875,8.875,8.283772360678032e+71,1.595505617977528,1.66875,5.318352059925094,45.875,1.0,6.4375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,B,prefer-shallow,100,256,37.515625,38.68359375,1.16796875,0.03113286130778842,0.0,4.0,5.0,8.0,9.0,9.0,0.77734375,,62.484375,28.9140625,8.6015625,61.31640625,29.3125,9.37109375,61.31640625,30.49609375,8.1875,61.97200278152114,29.40231431142108,8.625682907057866,60.956073786018614,29.627287503820728,9.416638710160736,9.37109375,1.65625,1.57421875,0.0,1.73828125,1.73828125,1.73828125,0.0,0.0,0.0,3.1527271616505013e+35,,0.350390625,,8.4921875,0.9346733668341709,7.204301075268817,0.109375,5.440666061386557e-13,1.1576648566709786e-13,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,B,prefer-shallow,476,256,184.26953125,189.12109375,4.8515625,0.026328620185275476,4.0,9.0,11.0,16.0,19.0,19.0,1.0,,291.73046875,142.89453125,41.375,286.87890625,144.08984375,45.03125,286.87890625,149.86328125,39.2578125,291.53798359155735,142.47984777512985,41.98216863331097,286.770640427258,143.61227479106284,45.617084781677576,45.03125,7.7421875,7.359375,0.0,8.08203125,8.08203125,8.08203125,0.0,0.0,0.0,2.495112746775256e+71,,1.4554687499999999,,41.52734375,1.0,7.35546875,0.0625,1.2132784803501424e-44,2.690032747710664e-44,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,B,prefer-shallow,800,256,312.35546875,317.6796875,5.32421875,0.017045383489864063,5.0,10.0,12.0,16.0,19.0,19.0,1.0,,487.64453125,241.25390625,71.1015625,482.3203125,242.61328125,75.06640625,482.3203125,248.9453125,68.734375,488.1759838778205,240.67119623969128,71.15281988248354,482.9114245219178,241.92749286511454,75.16108261296291,75.06640625,8.46484375,8.05078125,0.0,8.8359375,8.8359375,8.8359375,0.0,0.0,0.0,1.811307800237139e+72,,1.597265625,,45.91796875,1.0,7.35546875,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,B,prefer-shallow,2000,128,783.9609375,788.9375,4.9765625,0.006347972535302501,5.0,9.0,11.0,12.0,17.0,17.0,1.0,,1216.0390625,604.7578125,179.203125,1211.0625,605.7109375,183.2265625,1211.0625,612.03125,176.90625,1215.9165947929007,604.6966866318958,179.38671857522593,1210.740559759269,605.9140669847571,183.3453732559958,183.2265625,8.3984375,7.9921875,0.0,8.78125,8.78125,8.78125,0.0,0.0,0.0,1.7418915443597794e+72,,1.49296875,,44.671875,1.0,7.1953125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.3,B,prefer-shallow,10000,32,3935.3125,3939.9375,4.625,0.001175256094655761,4.0,8.0,10.0,10.0,10.0,10.0,1.0,,6064.6875,3025.8125,909.5,6060.0625,3026.15625,913.78125,6060.0625,3032.34375,907.59375,6067.811238987718,3031.305373816455,900.883387196715,6062.852026242313,3032.4291146820397,904.718859076534,913.78125,8.0,7.71875,0.0,8.5,8.5,8.5,0.0,0.0,0.0,3.1098551397316433e+72,,1.3875,,42.6875,1.0,7.59375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,A,prefer-shallow,100,256,38.296875,39.9140625,1.6171875,0.04222766217870257,1.0,4.0,5.0,8.0,11.0,11.0,0.90234375,,61.703125,29.65625,8.640625,60.0859375,29.9765625,9.9375,60.0859375,32.078125,7.8359375,61.96007930378072,29.41322466324877,8.626696032970603,60.25267181646047,29.779904964542727,9.967423218996876,9.9375,2.80078125,2.6875,0.0,3.0234375,3.0234375,1.42578125,1.59765625,3.0234375,3.0234375,2.745021431302778e+36,1.8695652173913044,0.80859375,3.739130434782609,13.59375,0.9783549783549783,6.668141592920354,0.12890625,1.6811860317279472e-13,7.175480008732686e-14,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,A,prefer-shallow,476,256,185.625,193.76171875,8.13671875,0.04383417508417509,7.0,14.0,16.0,21.0,26.0,26.0,1.0,,290.375,143.03515625,42.58984375,282.23828125,144.671875,49.08984375,282.23828125,155.1640625,38.59765625,291.496170530133,142.5116033843501,41.99222608551507,283.0599754223906,144.33674910879697,48.60327546881103,49.08984375,13.6640625,13.09375,0.0,14.82421875,14.82421875,7.41015625,7.4140625,14.82421875,14.82421875,8.960034334787127e+71,1.8218915026404225,4.068359375,3.643783005280845,68.60546875,1.0,7.17578125,0.12109375,2.3556747233583924e-48,1.1670469882290835e-48,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,A,prefer-shallow,800,256,313.7265625,322.65625,8.9296875,0.028463281619642903,8.0,16.0,17.0,21.0,28.0,28.0,1.0,,486.2734375,241.53125,72.1953125,477.34375,243.4453125,79.2109375,477.34375,254.7734375,67.8828125,488.12801686626693,240.70717154845238,71.16481158527604,478.9972707496526,242.6934550172713,78.30927423307129,79.2109375,14.75,14.13671875,0.00390625,16.046875,16.046875,8.03515625,8.01171875,16.046875,16.046875,3.273331118487576e+72,1.7970253718285214,4.46484375,3.594050743657043,74.07421875,1.0,7.17578125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,A,prefer-shallow,2000,128,785.25,794.2109375,8.9609375,0.011411572747532633,8.0,16.0,17.0,21.0,24.0,24.0,1.0,,1214.75,604.46875,180.78125,1205.7890625,606.5625,187.6484375,1205.7890625,617.7421875,176.46875,1215.9255026264416,604.6872055141226,179.3872918594581,1206.849475878748,606.689138994738,186.4613851265355,187.6484375,14.4921875,13.890625,0.0,15.625,15.625,7.7109375,7.9140625,15.625,15.625,3.4060772905884025e+72,1.7436791630340018,4.48046875,3.4873583260680037,74.421875,1.0,7.2265625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,A,prefer-shallow,10000,32,3929.21875,3937.96875,8.75,0.0022269057939316816,9.0,15.0,17.0,21.0,21.0,21.0,1.0,,6070.78125,3021.1875,908.03125,6062.03125,3023.78125,914.1875,6062.03125,3034.84375,903.125,6067.835682213437,3031.286161679425,900.878156108026,6059.247989719737,3033.2769585361466,907.4750517450013,914.1875,14.1875,13.75,0.0,15.28125,15.28125,7.75,7.53125,15.28125,15.28125,3.984133971295664e+72,1.7464285714285714,4.375,3.492857142857143,74.53125,1.0,6.90625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,B,prefer-shallow,100,256,38.23046875,39.77734375,1.546875,0.04046183713088791,1.0,4.0,5.0,7.0,10.0,10.0,0.8984375,,61.76953125,29.25,8.98046875,60.22265625,29.5546875,10.22265625,60.22265625,31.6640625,8.11328125,61.952836679870344,29.417179645864604,8.629983674265137,60.36917293613282,29.74322998797074,9.887597075896513,10.22265625,2.7734375,2.63671875,0.0,3.078125,3.078125,3.078125,0.0,0.0,0.0,2.5906045847645807e+36,,0.7734375,,13.15234375,0.9652173913043478,6.81981981981982,0.1328125,5.047915797937983e-15,1.5751442678339313e-14,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,B,prefer-shallow,476,256,183.53125,191.71484375,8.18359375,0.04458964753958795,8.0,14.0,16.0,19.0,23.0,23.0,1.0,,292.46875,141.51953125,42.01171875,284.28515625,143.37109375,48.34375,284.28515625,153.3125,38.40234375,291.4704770136645,142.52693168895505,42.002591297378686,283.2184224390589,144.30557066590507,48.476006895034615,48.34375,13.12890625,12.5390625,0.0,14.33203125,14.33203125,14.33203125,0.0,0.0,0.0,9.585693282638563e+71,,4.091796875,,66.87890625,1.0,7.05078125,0.109375,1.671589428777149e-46,2.981006331157681e-47,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,B,prefer-shallow,800,256,310.24609375,319.22265625,8.9765625,0.02893368419727283,9.0,15.0,16.0,23.0,23.0,23.0,1.0,,489.75390625,239.27734375,70.96875,480.77734375,241.26953125,77.953125,480.77734375,252.17578125,67.046875,488.1206989895327,240.71076610476726,71.16853490569542,479.1355598725856,242.66106521451076,78.20337491289887,77.953125,14.36328125,13.71484375,0.0,15.6328125,15.6328125,15.6328125,0.0,0.0,0.0,3.738403828448174e+72,,4.48828125,,73.23828125,1.0,7.05078125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,B,prefer-shallow,2000,128,782.765625,791.4765625,8.7109375,0.0111284108828872,9.0,14.0,16.0,20.0,23.0,23.0,1.0,,1217.234375,602.21875,180.546875,1208.5234375,604.15625,187.3203125,1208.5234375,614.9609375,176.515625,1215.8507096429055,604.7394454824653,179.4098448746514,1207.1693145647453,606.6731317307532,186.15755370452322,187.3203125,14.21875,13.578125,0.0,15.5,15.5,15.5,0.0,0.0,0.0,3.35319945273501e+72,,4.35546875,,72.5859375,1.0,6.8984375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,H-adaptive-lambda-half,0.5,B,prefer-shallow,10000,32,3928.15625,3937.34375,9.1875,0.002338883541101503,9.0,15.0,20.0,23.0,23.0,23.0,1.0,,6071.84375,3016.40625,911.75,6062.65625,3019.0,918.34375,6062.65625,3029.65625,907.6875,6067.753344390302,3031.338726248605,900.9079293619814,6059.028613868611,3033.352756433215,907.6186296990595,918.34375,13.96875,13.46875,0.0,14.875,14.875,14.875,0.0,0.0,0.0,2.936950418558869e+72,,4.59375,,72.59375,1.0,6.25,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,100,256,1.890625,1.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.109375,1.8515625,0.0390625,98.109375,1.8515625,0.0390625,98.109375,1.8515625,0.0390625,98.00048137500825,1.9781179833844535,0.0214006416072456,98.00048137500825,1.9781179833844535,0.0214006416072456,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,476,256,5.19921875,5.19921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.80078125,5.12890625,0.0703125,470.80078125,5.12890625,0.0703125,470.80078125,5.12890625,0.0703125,470.7362114036276,5.222782462626723,0.0410061337448475,470.7362114036276,5.222782462626723,0.0410061337448475,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,800,256,6.37109375,6.37109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.62890625,6.296875,0.07421875,793.62890625,6.296875,0.07421875,793.62890625,6.296875,0.07421875,793.4733565431263,6.482347217724283,0.044296239149118864,793.4733565431263,6.482347217724283,0.044296239149118864,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,2000,128,8.46875,8.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.53125,8.375,0.09375,1991.53125,8.375,0.09375,1991.53125,8.375,0.09375,1991.2491130403175,8.703780026555018,0.04710693312499729,1991.2491130403175,8.703780026555018,0.04710693312499729,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,10000,32,12.6875,12.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.3125,12.5625,0.125,9987.3125,12.5625,0.125,9987.3125,12.5625,0.125,9987.804425891882,12.149524669525807,0.046049438684292565,9987.804425891882,12.149524669525807,0.046049438684292565,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,100,256,1.99609375,1.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.00390625,1.9765625,0.01953125,98.00390625,1.9765625,0.01953125,98.00390625,1.9765625,0.01953125,98.00458940676963,1.9740710881459018,0.021339505084410047,98.00458940676963,1.9740710881459018,0.021339505084410047,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,476,256,5.1484375,5.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.8515625,5.11328125,0.03515625,470.8515625,5.11328125,0.03515625,470.8515625,5.11328125,0.03515625,470.7894491823012,5.170203950541176,0.040346867156943696,470.7894491823012,5.170203950541176,0.040346867156943696,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
